,﻿id,name,gender,yearOfBirth,gender_binary
2186,1630,"Middleditch, Edward",Male,1923.0,0
2187,5975,"Mikhailov, Boris",Male,1938.0,0
2188,379,"Millais, Sir John Everett, Bt",Male,1829.0,0
2189,1631,"Millares, Manolo",Male,1926.0,0
2190,1632,"Miller, Godfrey",Male,1893.0,0
2191,12117,"Miller, Harland",Male,1964.0,0
2192,2195,"Miller, Jack",Male,1935.0,0
2193,2561,"Miller, James",Male,1773.0,0
2194,1633,"Milles, Carl",Male,1875.0,0
2195,1634,"Millet, Francis Davis",Male,1846.0,0
2196,2624,"Millington, Professor",Male,1700.0,0
2197,1635,"Millington, Terence",Male,1942.0,0
2198,380,"Millner, William Edwards",Male,1849.0,0
2199,1636,"Milne, John",Male,1931.0,0
2200,1637,"Milne, Malcolm",Male,1887.0,0
2201,1638,"Milow, Keith",Male,1945.0,0
2202,2220,"Milroy, Lisa",Female,1959.0,1
2203,1639,"Milton, Peter",Male,1930.0,0
2204,1640,"Minami, Keiko",Female,1911.0,1
2205,1641,"Minaux, André",Male,1923.0,0
2206,1642,"Minguzzi, Luciano",Male,1911.0,0
2207,1643,"Mintchine, Abraham",Male,1898.0,0
2208,1644,"Minton, John",Male,1917.0,0
2209,10038,"Mir, Aleksandra",Female,1967.0,1
2210,1645,"Mirea, Joan",Female,1912.0,1
2211,1646,"Miró, Joan",Male,1893.0,0
2212,2212,"Mistry, Dhruva",Male,1957.0,0
2213,1647,"Mitchell, Denis",Male,1912.0,0
2214,6461,"Mitchell, Joan",Female,1925.0,1
2215,12049,"Mitidieri, Dario",Male,1959.0,0
2216,2300,"Miyajima, Tatsuo",Male,1957.0,0
2217,11249,"Model, Lisette",Female,1906.0,1
2218,1648,"Modigliani, Amedeo",Male,1884.0,0
2219,2669,"Moffatt, Tracey",Female,1960.0,1
2220,13378,"Mofokeng, Santu",Male,1956.0,0
2221,13004,"Moholy, Lucia",Female,1894.0,1
2222,1649,"Moholy-Nagy, László",Male,1895.0,0
2223,1650,"Moira, Gerald",Male,1867.0,0
2224,15353,"Molodkin, Andrei",Male,1966.0,0
2225,8784,"Monahan, Matthew",Male,1972.0,0
2226,381,"Monamy, Peter",Male,1681.0,0
2227,1651,"Mondrian, Piet",Male,1872.0,0
2228,1652,"Monet, Claude",Male,1840.0,0
2229,9245,"Monge, Priscilla",Female,1968.0,1
2230,8296,"Monk, Jonathan",Male,1969.0,0
2231,1653,"Monnington, Sir Thomas",Male,1902.0,0
2232,2517,"Monro, Dr Thomas",Male,1759.0,0
2233,2289,"Monro, Henry",Male,1791.0,0
2234,1654,"Monro, Nicholas",Male,1936.0,0
2236,1655,"Montpetit, Guy",Male,1938.0,0
2237,2298,"Moody, Ronald",Male,1900.0,0
2238,1656,"Moon, Jeremy",Male,1934.0,0
2239,1657,"Moon, Michael",Male,1937.0,0
2240,5648,"Moor, Dmitrii",Male,1883.0,0
2241,2518,"Moore Park, Carton",Male,1877.0,0
2242,382,"Moore, Albert",Male,1841.0,0
2243,13715,"Moore, Gareth",Male,1975.0,0
2244,383,"Moore, Henry",Male,1831.0,0
2245,1659,"Moore, Henry, OM, CH",Male,1898.0,0
2246,2283,"Moore, James",Male,1762.0,0
2247,13683,"Moore, Raymond",Male,1920.0,0
2248,2551,"Moore, T.",Male,1700.0,0
2249,11554,"Moran, Katy",Female,1975.0,1
2250,1660,"Morandi, Giorgio",Male,1890.0,0
2251,2196,"Mordmüller, Rainer G",Male,1941.0,0
2252,384,"More, Jacob",Male,1740.0,0
2253,1661,"Morellet, François",Male,1926.0,0
2254,1662,"Moreton, Warwick",Male,1947.0,0
2256,2272,"Morison, Colin",Male,1732.0,0
2257,1663,"Morisot, Berthe",Female,1841.0,1
2258,11595,"Moriyama, Daido",Male,1938.0,0
2259,385,"Morland, George",Male,1763.0,0
2260,386,"Morland, Henry Robert",Male,1716.0,0
2261,1664,"Morley, Harry",Male,1881.0,0
2262,1665,"Morley, Malcolm",Male,1931.0,0
2263,1666,"Morrice, James Wilson",Male,1865.0,0
2264,2773,"Morris, Desmond",Male,1928.0,0
2265,1668,"Morris, Michael",Male,1942.0,0
2266,1669,"Morris, Robert",Male,1931.0,0
2267,3099,"Morris, Sarah",Female,1967.0,1
2268,1667,"Morris, Sir Cedric, Bt",Male,1889.0,0
2269,388,"Morris, William",Male,1834.0,0
2270,389,"Mortimer, John Hamilton",Male,1740.0,0
2271,1670,"Morton, Alastair",Male,1910.0,0
2272,2715,"Mosley, Charles",Male,1744.0,0
2273,1671,"Moss, Marlow",Female,1890.0,1
2274,1673,"Motherwell, Robert",Male,1915.0,0
2275,2711,"Mottram, Charles",Male,1807.0,0
2276,1674,"Moynihan, Rodrigo",Male,1910.0,0
2277,1675,"Mozley, Charles",Male,1915.0,0
2278,9571,"Mréjen, Valérie",Female,1969.0,1
2279,13673,"Mroué, Rabih",Male,1967.0,0
2280,2401,"Mucha, Reinhard",Male,1950.0,0
2281,2672,"Mueck, Ron",Male,1958.0,0
2282,390,"Muhrman, Henry",Male,1854.0,0
2283,1676,"Muirhead, David",Male,1867.0,0
2284,6009,"Müller, Matthias",Male,1961.0,0
2285,391,"Müller, William James",Male,1812.0,0
2286,2228,"Mullican, Matt",Male,1951.0,0
2287,392,"Mulready, William",Male,1786.0,0
2288,1677,"Muncaster, Claude",Male,1903.0,0
2289,1678,"Munch, Edvard",Male,1863.0,0
2290,1679,"Mundy, Henry",Male,1919.0,0
2291,4231,"Muniz, Vik",Male,1961.0,0
2292,393,"Munn, Paul Sandby",Male,1773.0,0
2293,1680,"Munnings, Sir Alfred",Male,1878.0,0
2294,2336,"Muñoz, Juan",Male,1953.0,0
2295,9099,"Muñoz, Óscar",Male,1951.0,0
2296,9852,"Muntadas, Antoni",Male,1942.0,0
2297,1681,"Murphy, John",Male,1945.0,0
2298,2344,"Murphy, Myles",Male,1927.0,0
2299,1682,"Murray, Charles",Male,1894.0,0
2300,394,"Murray, Charles Fairfax",Male,1849.0,0
2301,1683,"Murray, Elizabeth",Female,1940.0,1
2302,395,"Murray, Sir David",Male,1849.0,0
2303,1684,"Murtic, Edo",Male,1921.0,0
2304,6241,"Musgrave, David",Male,1973.0,0
2305,2574,"Musgrave, George",Male,1872.0,0
2306,1685,"Music, Zoran",Male,1909.0,0
2307,7677,"Mutu, Wangechi",Female,1972.0,1
2308,1686,"Myers, Bernard",Male,1925.0,0
2309,7634,"Myles, Scott",Male,1975.0,0
2310,396,"Mytens, Daniel, the Elder",Male,1590.0,0
2311,1687,"Naghi Bey, Mohammed",Male,1888.0,0
2312,8789,"Narkevicius, Deimantas",Male,1964.0,0
2313,1688,"Nash, David",Male,1945.0,0
2314,2443,"Nash, Frederick",Male,1782.0,0
2315,1689,"Nash, John",Male,1893.0,0
2316,1690,"Nash, Paul",Male,1889.0,0
2317,7347,"Nashashibi, Rosalind",Female,1973.0,1
2318,397,"Nasmyth, Patrick",Male,1787.0,0
2319,2444,"Nattes, John Claude",Male,1765.0,0
2320,1691,"Nauman, Bruce",Male,1941.0,0
2321,11411,"Nay, Ernst",Male,1902.0,0
2322,2616,"Naylor, Martin",Male,1944.0,0
2323,1692,"Neagu, Paul",Male,1938.0,0
2324,2519,"Neale, John Preston",Male,1780.0,0
2325,398,"Nebot, Balthazar",Male,1730.0,0
2326,1693,"Nechamkin, Sarah",Female,1917.0,1
2327,3047,"Neel, Alice",Female,1900.0,1
2328,1694,"Neiland, Brendan",Male,1941.0,0
2329,2197,"Nellens, Roger",Male,1937.0,0
2330,4020,"Nelson, Mike",Male,1967.0,0
2331,1695,"Nemon, Oscar",Male,1906.0,0
2332,5459,"Neshat, Shirin",Female,1957.0,1
2333,2791,"Neto, Ernesto",Male,1964.0,0
2334,10170,"Neuenschwander, Rivane",Female,1967.0,1
2335,1696,"Nevelson, Louise",Female,1899.0,1
2336,1697,"Nevinson, Christopher Richard Wynne",Male,1889.0,0
2337,2650,"Newcomb, Mary",Female,1922.0,1
2338,1698,"Newman, Avis",Male,1946.0,0
2339,1699,"Newman, Barnett",Male,1905.0,0
2340,6294,"Newman, Hayley",Female,1969.0,1
2342,1700,"Newton, Algernon",Male,1880.0,0
2343,2572,"Newton, Ann Mary",Female,1832.0,1
2344,399,"Newton, Gilbert Stuart",Male,1794.0,0
2345,2625,"Newton, Sir William",Male,1785.0,0
2346,1701,"Nicholls, Bertram",Male,1883.0,0
2347,1702,"Nicholson, Ben, OM",Male,1894.0,0
2348,2251,"Nicholson, E.Q.",Female,1908.0,1
2349,2520,"Nicholson, Francis",Male,1753.0,0
2350,17882,"Nicholson, Isaac",Male,1789.0,0
2351,1805,"Nicholson, Mabel",Female,1871.0,1
2352,1703,"Nicholson, Sir William",Male,1872.0,0
2354,1704,"Nicholson, Winifred",Female,1893.0,1
2355,400,"Nicol, Erskine",Male,1825.0,0
2356,3101,"Nicolson, Seamus",Male,1971.0,0
2357,1705,"Nimptsch, Uli",Male,1897.0,0
2358,401,"Nisbet, Robert Buchan",Male,1857.0,0
2359,1706,"Nitsch, Hermann",Male,1938.0,0
2360,7629,"Nitsche, Frank",Male,1964.0,0
2361,2767,"Noble, Paul",Male,1963.0,0
2362,402,"Noble, Robert",Male,1857.0,0
2363,1707,"Noguchi, Isamu",Male,1904.0,0
2364,5755,"Nogueira, Lucia",Female,1950.0,1
2365,1708,"Nolan, Sir Sidney",Male,1917.0,0
2366,1709,"Noland, Kenneth",Male,1924.0,0
2367,1710,"Nolde, Emil",Male,1867.0,0
2368,403,"North, John William",Male,1841.0,0
2369,404,"Northcote, James",Male,1746.0,0
2370,1711,"Oakley, Alfred J.",Male,1878.0,0
2371,2698,"O'Casey, Breon",Male,1928.0,0
2372,2189,"O'Connor, Andrew",Male,1874.0,0
2373,2556,"O'Connor, James Arthur",Male,1792.0,0
2374,2190,"O'Connor, John",Male,1913.0,0
2375,2191,"O'Conor, Roderic",Male,1860.0,0
2376,6667,"O'Donnell, Hugh",Male,1950.0,0
2377,8244,"Oehlen, Albert",Male,1954.0,0
2378,1712,"Oelman, Michael",Male,1941.0,0
2379,2543,"Ofili, Chris",Male,1968.0,0
2380,10282,"Ohanian, Melik",Male,1969.0,0
2381,2718,"O'Hara, Frank",Male,1925.0,0
2382,7730,"Oiticica, Hélio",Male,1937.0,0
2383,16018,"Ojeikere, J.D. Okhai",Male,1930.0,0
2384,11462,"Okon, Yoshua",Male,1970.0,0
2385,1713,"Oldenburg, Claes",Male,1929.0,0
2386,7640,"Olesen, Henrik",Male,1967.0,0
2387,2198,"Olitski, Jules",Male,1922.0,0
2388,2410,"Oliveira, Nathan",Male,1928.0,0
2389,2445,"Oliver, Isaac",Male,1560.0,0
2390,1714,"Oliver, Madge",Female,1874.0,1
2391,2446,"Oliver, William",Male,1804.0,0
2392,1715,"Olivier, Herbert A.",Male,1861.0,0
2393,9842,"Olley, Jonathan",Male,1967.0,0
2394,1716,"Olson, Eric",Male,1909.0,0
2395,1717,"Olsson, Julius",Male,1864.0,0
2396,7622,"Ondák, Roman",Male,1966.0,0
2397,405,"O'Neill, George Bernard",Male,1828.0,0
2398,1718,"Onley, Toni",Male,1928.0,0
2399,1719,"Ono, Yoko",Female,1933.0,1
2400,1720,"Onslow-Ford, Gordon",Male,1912.0,0
2401,6159,"Onwin, Glen",Male,1947.0,0
2402,2785,"Ophir, Gilad",Male,1957.0,0
2403,4641,"Opie, Catherine",Female,1961.0,1
2404,406,"Opie, John",Male,1761.0,0
2405,1721,"Opie, Julian",Male,1958.0,0
2406,1722,"Oppenheim, Dennis",Male,1938.0,0
2407,2632,"Oppenheimer, J.",Male,1902.0,0
2408,1723,"Opsomer, Isidore",Male,1878.0,0
2409,2522,"Oram, W.",Male,1745.0,0
2410,407,"Orchardson, Sir William Quiller",Male,1832.0,0
2411,1724,"Organ, Bryan",Male,1935.0,0
2412,2685,"Orozco, Gabriel",Male,1962.0,0
2413,1725,"Orpen, Sir William",Male,1878.0,0
2414,1726,"Orr, Chris",Male,1943.0,0
2415,17008,"Orrock, James",Male,1829.0,0
2416,8133,"Ortega, Damián",Male,1967.0,0
2417,2380,"Ortman, George",Male,1926.0,0
2418,11956,"Osbaldeston, David",Male,1968.0,0
2419,12441,"Osborn, Emily",Female,1828.0,1
2420,1727,"Osborn, William Evelyn",Male,1868.0,0
2421,408,"Osborne, Walter Frederick",Male,1859.0,0
2422,1728,"Ospovat, Henry",Male,1877.0,0
2423,10612,"Otero, Alejandro",Male,1921.0,0
2424,1729,"Otreba, Ryszard",Male,1932.0,0
2425,16031,"Otsuji, Kiyoji",Male,1923.0,0
2426,2447,"Ottley, William Young",Male,1771.0,0
2427,409,"Ouless, Walter William",Male,1848.0,0
2428,2205,"Oulton, Thérèse",Female,1953.0,1
2429,2366,"Oursler, Tony",Male,1957.0,0
2430,1730,"Ovenden, Graham",Male,1943.0,0
2432,410,"Owen, Rev. Edward Pryce",Male,1788.0,0
2433,2585,"Owen, Samuel",Male,1768.0,0
2434,1731,"Ozenfant, Amédée",Male,1886.0,0
2435,1732,"Paalen, Wolfgang",Male,1905.0,0
2436,2389,"Pacheco, Ana Maria",Female,1943.0,1
2437,1733,"Packham, Alex",Male,1914.0,0
2438,14993,"Paiva, Pedro",Male,1977.0,0
2439,13759,"Pak, Sheung Chuen",Male,1977.0,0
2440,1734,"Paladino, Mimmo",Male,1948.0,0
2441,2317,"Palermo, Blinky",Male,1943.0,0
2442,1735,"Palmer, Garrick",Male,1933.0,0
2443,1736,"Palmer, Roger",Male,1946.0,0
2444,411,"Palmer, Samuel",Male,1805.0,0
2445,18372,"Pankhurst, Sylvia",Female,1882.0,1
2446,12007,"Panting, John",Male,1940.0,0
2447,1737,"Paolini, Giulio",Male,1940.0,0
2448,1738,"Paolozzi, Sir Eduardo",Male,1924.0,0
2449,14433,"Pape, Lygia",Female,1927.0,1
2450,7077,"Pardo, Jorge",Male,1963.0,0
2451,5225,"Parent, Mimi",Female,1924.0,1
2452,1739,"Park, Alistair",Male,1930.0,0
2453,1740,"Park, John A.",Male,1880.0,0
2454,2358,"Parker, Cornelia",Female,1956.0,1
2455,1741,"Parker, Harold",Male,1873.0,0
2456,1742,"Parker, Ray",Male,1922.0,0
2458,2750,"Parr, Martin",Male,1952.0,0
2459,9107,"Parreno, Philippe",Male,1964.0,0
2460,2448,"Parrott, William",Male,1813.0,0
2461,412,"Pars, William",Male,1742.0,0
2462,413,"Parsons, Alfred",Male,1847.0,0
2463,414,"Parton, Ernest",Male,1845.0,0
2464,1743,"Partridge, David",Male,1919.0,0
2465,11244,"Partum, Ewa",Female,1945.0,1
2466,9591,"Pascali, Pino",Male,1935.0,0
2467,1744,"Pasmore, Victor",Male,1908.0,0
2468,1745,"Pasmore, Wendy",Female,1915.0,1
2469,1746,"Pasternak, Leonid",Male,1862.0,0
2470,1747,"Patrick, J. McIntosh",Male,1907.0,0
2471,2652,"Patterson, Richard",Male,1963.0,0
2472,2397,"Patterson, Simon",Male,1967.0,0
2473,18267,"Paul, Pallavi",Male,1986.0,0
2474,5493,"Payne and Relph, Oliver and Nick",Male,1977.0,0
2475,7120,"Payne, Oliver",Male,1977.0,0
2476,2225,"Payne, William",Male,1776.0,0
2477,1748,"Peacock, Ralph",Male,1868.0,0
2478,415,"Peake, Robert",Male,1551.0,0
2479,2321,"Pearce, Bryan",Male,1929.0,0
2480,1749,"Pearlstein, Philip",Male,1924.0,0
2481,2200,"Pears, Charles",Male,1873.0,0
2482,1750,"Pearsh, Kevin",Male,1951.0,0
2483,11736,"Peçanha, Osmar",Male,1926.0,0
2484,14145,"Peeters, Henk",Male,1925.0,0
2485,1751,"Pegram, Henry Alfred",Male,1862.0,0
2486,1752,"Penagos, Rafael",Male,1941.0,0
2487,1753,"Penck, A.R.",Male,1939.0,0
2488,416,"Penley, Aaron Edwin",Male,1807.0,0
2489,5715,"Penn, Irving",Male,1917.0,0
2490,417,"Penny, Edward",Male,1714.0,0
2491,1754,"Penone, Giuseppe",Male,1947.0,0
2492,1755,"Penrose, Sir Roland",Male,1900.0,0
2493,1756,"Peploe, Samuel John",Male,1871.0,0
2494,418,"Peppercorn, Arthur Douglas",Male,1847.0,0
2495,2523,"Percy, Lady Susan Elizabeth",Female,1782.0,1
2496,2383,"Percy, Sidney Richard",Male,1821.0,0
2497,1757,"Perera, Ed",Male,1936.0,0
2498,2211,"Peri, Peter",Male,1899.0,0
2499,10544,"Peri, Peter",Male,1971.0,0
2500,12119,"Periton, Simon",Male,1964.0,0
2501,10207,"Perjovschi, Dan",Male,1961.0,0
2502,1758,"Perlin, Bernard",Male,1918.0,0
2503,1759,"Permeke, Constant",Male,1886.0,0
2504,9560,"Pernice, Manfred",Male,1963.0,0
2505,16443,"Perriand, Charlotte",Female,1903.0,1
2506,4657,"Perry, Grayson",Male,1960.0,0
2507,1760,"Perryman, Margot",Female,1938.0,1
2508,419,"Peters, Rev. Matthew William",Male,1742.0,0
2509,420,"Pether, Henry",Male,1828.0,0
2510,14320,"Petlin, Irving",Male,1934.0,0
2511,2754,"Pettibon, Raymond",Male,1957.0,0
2512,421,"Pettie, John",Male,1839.0,0
2513,1761,"Pevsner, Antoine",Male,1884.0,0
2514,11963,"Phaophanit, Vong",Male,1961.0,0
2515,5251,"Philipsz, Susan",Female,1965.0,1
2516,422,"Phillip, John",Male,1817.0,0
2517,1763,"Phillips, Esq Peter",Male,1939.0,0
2518,1764,"Phillips, Esq Tom",Male,1937.0,0
2519,1762,"Phillips, Maurice",Male,1948.0,0
2520,2301,"Phillips, Patrick",Male,1907.0,0
2521,10772,"Phillips, Richard",Male,1962.0,0
2522,423,"Phillips, Thomas",Male,1770.0,0
2523,1765,"Philpot, Glyn Warren",Male,1884.0,0
2524,1766,"Picabia, Francis",Male,1879.0,0
2525,1767,"Picasso, Pablo",Male,1881.0,0
2526,1769,"Piché, Roland",Male,1938.0,0
2527,1768,"Pichet, Roland",Male,1936.0,0
2528,5673,"Pichugin, Sergei Ivanovich",Male,1881.0,0
2529,1770,"Pickard, Louise",Female,1865.0,1
2530,424,"Pickersgill, Frederick Richard",Male,1820.0,0
2531,2582,"Pickersgill, Henry Hall",Male,1812.0,0
2532,425,"Pickersgill, Henry William",Male,1782.0,0
2533,1771,"Pignon, Edouard",Male,1905.0,0
2534,11779,"Pillsbury, Matthew",Male,1973.0,0
2535,2313,"Pine, Robert Edge",Male,1730.0,0
2536,1772,"Pinkney, Richard",Male,1938.0,0
2537,426,"Pinwell, George John",Male,1842.0,0
2538,1773,"Piper, Edward",Male,1938.0,0
2539,1774,"Piper, John",Male,1903.0,0
2540,4955,"Piper, Keith",Male,1960.0,0
2541,2408,"Pippin, Steven",Male,1960.0,0
2542,2254,"Pirandello, Fausto",Male,1899.0,0
2543,11741,"Pires, Paulo",Male,1928.0,0
2544,1775,"Pirie, Sir George",Male,1863.0,0
2545,1776,"Pissarro, Camille",Male,1830.0,0
2546,11753,"Pissarro, Esther",Female,1870.0,1
2547,1777,"Pissarro, Lucien",Male,1863.0,0
2548,8669,"Pistoletto, Michelangelo",Male,1933.0,0
2549,1778,"Pitchforth, Roland Vivian",Male,1895.0,0
2550,12678,"Piza, Arthur Luiz",Male,1928.0,0
2551,2449,"Place, Francis",Male,1647.0,0
2552,9377,"Plackman, Carl",Male,1943.0,0
2553,1779,"Platt, John",Male,1886.0,0
2554,12600,"Plender, Olivia",Female,1977.0,0
2555,8802,"Pleydell-Bouverie, Katherine",Female,1895.0,1
2556,1780,"Plowman, Chris",Male,1952.0,0
2557,1781,"Plumb, John",Male,1927.0,0
2558,2450,"Pocock, Isaac",Male,1782.0,0
2559,427,"Pocock, Nicholas",Male,1741.0,0
2561,1784,"Poliakoff, Serge",Male,1900.0,0
2562,2213,"Polke, Sigmar",Male,1941.0,0
2563,428,"Pollard, James",Male,1792.0,0
2564,10693,"Pollard, Jane",Female,1972.0,1
2565,2564,"Pollard, Robert",Male,1755.0,0
2566,1785,"Pollock, Jackson",Male,1912.0,0
2567,429,"Pomeroy, Frederick William",Male,1856.0,0
2568,2768,"Pommerer, Peter",Male,1968.0,0
2569,1786,"Pomodoro, Gio",Male,1930.0,0
2570,1787,"Poole, Henry",Male,1873.0,0
2571,430,"Poole, Paul Falconer",Male,1807.0,0
2572,1788,"Poons, Larry",Male,1937.0,0
2573,1789,"Pope, Nicholas",Male,1949.0,0
2574,16646,"P-Orridge, Genesis",Male,1950.0,0
2575,1791,"Porter, Frederick J.",Male,1883.0,0
2576,10236,"Porter, Liliana",Female,1941.0,1
2577,2524,"Porter, Sir Robert Ker",Male,1777.0,0
2578,1792,"Porter, Stephen",Male,1941.0,0
2579,1793,"Portway, Douglas",Male,1922.0,0
2580,11040,"Posenenske, Charlotte",Female,1930.0,1
2582,9662,"Post, Liza May",Female,1965.0,1
2584,431,"Potter, Frank Huddlestone",Male,1845.0,0
2585,1794,"Potter, Helen Beatrix",Female,1866.0,1
2586,1795,"Potter, Mary",Female,1900.0,1
2587,1796,"Potworowski, Peter",Male,1898.0,0
2588,2525,"Powell, Joseph",Male,1780.0,0
2589,432,"Poynter, Ambrose",Male,1796.0,0
2590,433,"Poynter, Sir Edward",Male,1836.0,0
2591,2786,"Prendergast, Kathy",Female,1958.0,1
2592,1797,"Prendergast, Peter",Male,1946.0,0
2593,3070,"Price, Ken",Male,1935.0,0
2594,1798,"Priest, Margaret",Female,1944.0,1
2595,5215,"Prince, Richard",Male,1949.0,0
2596,1799,"Pringle, John Quinton",Male,1864.0,0
2597,434,"Prinsep, Valentine Cameron",Male,1838.0,0
2598,1800,"Procktor, Patrick",Male,1936.0,0
2599,1801,"Procter, Dod",Female,1892.0,1
2600,1802,"Procter, Ernest",Male,1886.0,0
2601,1803,"Prout, Margaret Fisher",Female,1875.0,1
2602,435,"Prout, Samuel",Male,1783.0,0
2603,1804,"Pryde, James",Male,1866.0,0
2604,1806,"Pryse, Gerald",Male,1880.0,0
2605,1807,"Przybylski, Janusz",Male,1937.0,0
2606,8470,"Puett, J. Morgan",Female,1957.0,1
2607,1808,"Pulham, Peter Rose",Male,1910.0,0
2608,11777,"Pumhösl, Florian",Male,1971.0,0
2609,1809,"Puni, Iwan",Male,1892.0,0
2610,2769,"Pyman, James",Male,1962.0,0
2611,436,"Pyne, James Baker",Male,1800.0,0
2612,2451,"Pyne, William Henry",Male,1769.0,0
2613,3042,"Quadri, Saleem Arif",Male,1949.0,0
2614,1810,"Quaytman, Harvey",Male,1937.0,0
2615,15967,"Quaytman, R. H.",Female,1961.0,1
2616,8056,"Quinn, Ged",Male,1963.0,0
2617,2600,"Quinn, Marc",Male,1964.0,0
2618,7719,"Raad, Walid",Male,1967.0,0
2619,1811,"Rackham, Arthur",Male,1867.0,0
2620,2287,"Rae, Fiona",Female,1963.0,1
2621,437,"Raeburn, Sir Henry",Male,1756.0,0
2622,2693,"Raedecker, Michael",Male,1963.0,0
2623,1812,"Raetz, Markus",Male,1941.0,0
2624,1813,"Rainer, Arnulf",Male,1929.0,0
2625,2526,"Ralph, Benjamin",Male,1763.0,0
2626,2527,"Ralston, John",Male,1789.0,0
2627,438,"Ramsay, Allan",Male,1713.0,0
2628,2326,"Randall-Page, Peter",Male,1954.0,0
2629,13424,"Rashed, Hani",Male,1975.0,0
2630,1814,"Ratcliffe, William",Male,1870.0,0
2631,1815,"Rauschenberg, Robert",Male,1925.0,0
2632,439,"Raven, John Samuel",Male,1829.0,0
2633,16385,"Raven, Lucy",Female,1977.0,1
2634,1816,"Raven-Hill, Leonard",Male,1867.0,0
2635,1817,"Ravilious, Eric",Male,1903.0,0
2636,2615,"Rawsthorne, Isabel",Female,1912.0,1
2637,2751,"Ray, Charles",Male,1953.0,0
2638,4749,"Rayson, David",Male,1966.0,0
2639,1818,"Raysse, Martial",Male,1936.0,0
2640,440,"Read, David Charles",Male,1790.0,0
2641,2528,"Rebecca, Biagio",Male,1735.0,0
2642,1819,"Rebeyrolle, Paul",Male,1926.0,0
2643,13672,"Rechmaoui, Marwan",Male,1964.0,0
2644,1820,"Reder, Bernard",Male,1897.0,0
2645,441,"Redgrave, Richard",Male,1804.0,0
2646,2348,"Redo, Achill",Male,1930.0,0
2647,2243,"Redon, Odilon",Male,1840.0,0
2648,1821,"Redpath, Anne",Female,1895.0,1
2649,2783,"Reeb, David",Male,1952.0,0
2650,18896,"Reeve, Hester",Female,1965.0,1
2651,1822,"Reeve, Russell",Male,1895.0,0
2652,1823,"Rego, Paula",Female,1935.0,1
2653,14791,"Reid, Clunie",Female,1971.0,1
2654,12111,"Reid, Jamie",Male,1947.0,0
2655,442,"Reid, John Robertson",Male,1851.0,0
2656,1824,"Reid, Sir Norman",Male,1915.0,0
2657,10123,"Reigl, Judit",Female,1923.0,1
2658,2604,"Reinagle, Philip",Male,1749.0,0
2659,443,"Reinagle, Ramsay Richard",Male,1775.0,0
2660,1825,"Reinganum, Victor",Male,1907.0,0
2661,1826,"Reinhardt, Ad",Male,1913.0,0
2662,7121,"Relph, Nick",Male,1979.0,0
2663,2709,"Renger-Patzsch, Albert",Male,1897.0,0
2664,1827,"Rennell, Lady Mary",Female,1901.0,1
2665,8376,"Rennó, Rosângela",Female,1962.0,1
2666,1828,"Renoir, Auguste",Male,1841.0,0
2667,1829,"Repin, Ilya",Male,1844.0,0
2668,11979,"Restiffe, Mauro",Male,1970.0,0
2670,1831,"Reuterswärd, Carl Frederik",Male,1934.0,0
2671,1832,"Reynolds, Alan",Male,1926.0,0
2672,2529,"Reynolds, Samuel William, Junior",Male,1794.0,0
2673,444,"Reynolds, Sir Joshua",Male,1723.0,0
2674,1833,"Reynolds-Stephens, Sir William",Male,1862.0,0
2675,2394,"Reysschoot, Peter John van",Male,1702.0,0
2676,1834,"Rhoades, Geoffrey",Male,1898.0,0
2677,7682,"Rhoades, Jason",Male,1965.0,0
2678,2699,"Rhodes, Carol",Female,1959.0,1
2679,16111,"Rhodes, Lis",Female,1942.0,1
2680,6175,"Rice, Brian",Male,1936.0,0
2681,445,"Rich, Alfred William",Male,1856.0,0
2682,1835,"Richards, Albert",Male,1919.0,0
2683,1836,"Richards, Ceri",Male,1903.0,0
2684,1837,"Richards, Frances",Female,1903.0,1
2685,446,"Richards, John Inigo",Male,1731.0,0
2686,2584,"Richardson, Jonathan",Male,1667.0,0
2687,2452,"Richardson, Thomas Miles, Junior",Male,1813.0,0
2688,1838,"Richardson-Jones, Keith",Male,1925.0,0
2689,1839,"Richier, Germaine",Female,1902.0,1
2690,447,"Richmond, George",Male,1809.0,0
2691,1840,"Richmond, Oliffe",Male,1919.0,0
2692,448,"Richmond, Sir William Blake",Male,1842.0,0
2693,1841,"Richter, Gerhard",Male,1932.0,0
2694,1842,"Richter, Vjenceslav",Male,1917.0,0
2695,1843,"Ricketts, Charles",Male,1866.0,0
2696,1844,"Rickey, George",Male,1907.0,0
2697,11957,"Riddy, John",Male,1959.0,0
2698,12898,"Rideal, Liz",Female,1954.0,1
2699,449,"Ridley, Matthew White",Male,1837.0,0
2700,2664,"Rielly, James",Male,1956.0,0
2701,2555,"Rigby, Elizabeth",Female,1809.0,1
2702,1845,"Riley, Bridget",Female,1931.0,1
2703,450,"Riley, John",Male,1646.0,0
2704,1846,"Rinke, Klaus",Male,1939.0,0
2705,1847,"Riopelle, Jean-Paul",Male,1923.0,0
2706,1848,"Ripley, Edward",Male,1929.0,0
2707,451,"Rippingille, Edward Villiers",Male,1798.0,0
2708,5465,"Rist, Pipilotti",Female,1962.0,1
2709,1849,"Rivera, Diego",Male,1886.0,0
2711,1851,"Rivera, Manuel",Male,1927.0,0
2712,1852,"Rivers, Larry",Male,1923.0,0
2713,452,"Rivers, Leopold",Male,1850.0,0
2714,453,"Riviere, Briton",Male,1840.0,0
2715,1853,"Robb, Brian",Male,1913.0,0
